,Power,Sound,Class
3998,13.17,48.38,Норма
3999,13.16,48.38,Норма
4000,13.16,48.34,Норма
4001,13.24,48.34,Норма
4002,13.24,48.18,Норма
4003,13.22,48.18,Норма
4004,13.22,47.85,Норма
4005,13.11,47.85,Норма
4006,13.11,48.42,Норма
4007,13.16,48.42,Норма
4008,13.16,48.2,Норма
4009,13.19,48.2,Норма
4010,13.19,47.84,Норма
4011,13.2,47.84,Норма
4012,13.2,47.83,Норма
4013,13.16,47.83,Норма
4014,13.16,48.82,Норма
4015,13.17,48.82,Норма
4016,13.17,47.5,Норма
4017,13.17,47.88,Норма
4018,13.18,47.88,Норма
4019,13.18,48.24,Норма
4020,13.21,48.24,Норма
4021,13.21,48.83,Норма
4022,13.18,48.83,Норма
4023,13.18,49.34,Норма
4024,13.14,49.34,Норма
4025,13.14,81.25,Попадание в лопасти
4026,15.44,81.25,Попадание в лопасти
4027,15.44,49.13,Попадание в лопасти
4028,15.47,49.13,Остановка
4029,15.47,43.37,Остановка
4030,15.06,43.37,Остановка
4031,15.06,46.31,Повышенная нагрузка
4032,13.16,46.31,Норма
4033,13.16,48.3,Норма
4034,13.11,48.3,Норма
4035,13.11,47.92,Норма
4036,13.13,47.92,Норма
4037,13.13,48.52,Норма
4038,13.16,48.52,Норма
4039,13.16,48.23,Норма
4040,13.18,48.23,Норма
4041,13.18,47.95,Норма
4042,13.13,47.95,Норма
4043,13.13,48.27,Норма
4044,13.14,48.27,Норма
4045,13.14,48.25,Норма
4046,13.2,48.25,Норма
4047,13.2,81.42,Попадание в лопасти
4048,15.48,81.42,Попадание в лопасти
4049,15.48,44.53,Попадание в лопасти
4050,15.42,44.53,Остановка
4051,15.42,42.96,Остановка
4052,15.14,42.96,Остановка
4053,15.14,45.86,Повышенная нагрузка
4054,13.16,45.86,Норма
4055,13.16,48.12,Норма
4056,13.09,48.12,Норма
4057,13.09,48.11,Норма
4058,13.17,48.11,Норма
4059,13.17,47.9,Норма
4060,13.17,78.48,Попадание в лопасти
4061,15.41,78.48,Попадание в лопасти
4062,15.41,43.45,Попадание в лопасти
4063,15.44,43.45,Остановка
4064,15.44,42.89,Остановка
4065,14.72,42.89,Остановка
4066,14.72,46.67,Повышенная нагрузка
4067,13.16,46.67,Норма
4068,13.16,48.19,Норма
4069,13.11,48.19,Норма
4070,13.11,48.2,Норма
4071,13.1,48.2,Норма
4072,13.1,48.12,Норма
4073,13.08,48.12,Норма
4074,13.08,48.1,Норма
4075,13.1,48.1,Норма
4076,13.1,47.97,Повышенная нагрузка
4077,14.29,47.97,Попадание в лопасти
4078,14.29,70.98,Попадание в лопасти
4079,15.39,70.98,Попадание в лопасти
4080,15.39,43.44,Попадание в лопасти
4081,15.43,43.44,Остановка
4082,15.43,43.55,Повышенная нагрузка
4083,13.14,43.55,Норма
4084,13.14,47.95,Норма
4085,13.11,47.95,Норма
4086,13.11,48,Норма
4087,13.16,48,Норма
4088,13.16,48.67,Повышенная нагрузка
4089,14.19,48.67,Попадание в лопасти
4090,14.19,76.53,Попадание в лопасти
4091,15.37,76.53,Попадание в лопасти
4092,15.37,60.07,Попадание в лопасти
4093,15.31,60.07,Попадание в лопасти
4094,15.31,42.82,Попадание в лопасти
4095,15.44,42.82,Остановка
4096,15.44,44.07,Повышенная нагрузка
4097,13.2,44.07,Норма
4098,13.2,48.5,Норма
4099,13.16,48.5,Норма
4100,13.16,48.36,Норма
4101,13.16,48.13,Норма
4102,13.15,48.13,Норма
4103,13.15,49.14,Норма
4104,13.19,49.14,Норма
4105,13.19,75.53,Попадание в лопасти
4106,14.66,75.53,Попадание в лопасти
4107,14.66,76.13,Попадание в лопасти
4108,15.4,76.13,Попадание в лопасти
4109,15.4,42.68,Попадание в лопасти
4110,15.37,42.68,Остановка
4111,15.37,43.26,Повышенная нагрузка
4112,13.62,43.26,Норма
4113,13.62,47.98,Норма
4114,13.22,47.98,Норма
4115,13.22,48.27,Норма
4116,13.18,48.27,Норма
4117,13.18,48.89,Норма
4118,13.25,48.89,Норма
4119,13.25,48.41,Норма
4120,13.24,48.41,Норма
4121,13.24,84.9,Попадание в лопасти
4122,15.45,84.9,Попадание в лопасти
4123,15.45,54.74,Попадание в лопасти
4124,15.43,54.74,Попадание в лопасти
4125,15.43,50.89,Попадание в лопасти
4126,15.39,50.89,Попадание в лопасти
4127,15.39,43.43,Попадание в лопасти
4128,13.24,43.43,Норма
4129,13.24,48.97,Норма
4130,13.21,48.97,Норма
4131,13.21,48.29,Норма
4132,13.17,48.29,Норма
4133,13.17,48.5,Норма
4134,13.22,48.5,Норма
4135,13.22,49.85,Норма
4136,13.19,49.85,Норма
4137,13.19,48.17,Норма
4138,13.17,48.17,Норма
4139,13.17,48.7,Норма
4140,13.17,48.3,Повышенная нагрузка
4141,15.38,48.3,Повышенная нагрузка
4142,15.38,45.68,Остановка
4143,15.32,45.68,Остановка
4144,15.32,46.19,Остановка
4145,14.5,46.19,Остановка
4146,14.5,48.59,Повышенная нагрузка
4147,13.18,48.59,Повышенная нагрузка
4148,13.18,48.5,Норма
4149,13.11,48.5,Норма
4150,13.11,48.11,Повышенная нагрузка
4151,14.27,48.11,Попадание в лопасти
4152,14.27,52.69,Попадание в лопасти
4153,15.39,52.69,Попадание в лопасти
4154,15.39,42.62,Попадание в лопасти
4155,15.35,42.62,Остановка
4156,15.35,42.3,Остановка
4157,15.33,42.3,Остановка
4158,15.33,42.65,Остановка
4159,14.95,42.65,Остановка
4160,14.95,46.29,Повышенная нагрузка
4161,13.17,46.29,Норма
4162,13.17,47.74,Норма
4163,13.13,47.74,Норма
4164,13.13,48.09,Норма
4165,13.1,48.09,Норма
4166,13.1,47.91,Норма
4167,13.19,47.91,Норма
4168,13.19,47.38,Норма
4169,13.19,50.58,Норма
4170,13.25,50.58,Норма
4171,13.25,47.97,Норма
4172,13.1,47.97,Норма
4173,13.1,55.95,Попадание в лопасти
4174,15.37,55.95,Попадание в лопасти
4175,15.37,44.43,Попадание в лопасти
4176,15.34,44.43,Остановка
4177,15.34,43.26,Остановка
4178,15.32,43.26,Остановка
4179,15.32,43.01,Остановка
4180,15.35,43.01,Остановка
4181,15.35,42.92,Повышенная нагрузка
4182,13.29,42.92,Норма
4183,13.29,47.81,Норма
4184,13.13,47.81,Норма
4185,13.13,48.31,Норма
4186,13.09,48.31,Норма
4187,13.09,48.34,Норма
4188,13.09,47.91,Повышенная нагрузка
4189,14.04,47.91,Попадание в лопасти
4190,14.04,80.73,Попадание в лопасти
4191,15.16,80.73,Попадание в лопасти
4192,15.16,70.76,Попадание в лопасти
4193,15.39,70.76,Попадание в лопасти
4194,15.39,44.36,Попадание в лопасти
4195,15.42,44.36,Остановка
4196,15.42,42.57,Остановка
4197,15.37,42.57,Остановка
4198,15.37,43.2,Остановка
4199,15.34,43.2,Попадание в лопасти
4200,15.34,70.39,Попадание в лопасти
4201,15.24,70.39,Попадание в лопасти
4202,15.24,67.31,Попадание в лопасти
4203,15.32,67.31,Попадание в лопасти
4204,15.32,64.82,Попадание в лопасти
4205,14.92,64.82,Попадание в лопасти
4206,14.92,77.28,Попадание в лопасти
4207,15.41,77.28,Попадание в лопасти
4208,15.41,45.5,Попадание в лопасти
4209,13.35,45.5,Норма
4210,13.35,47.83,Норма
4211,13.13,47.83,Норма
4212,13.13,47.71,Норма
4213,13.17,47.71,Норма
4214,13.17,47.76,Норма
4215,13.19,47.76,Норма
4216,13.19,48.13,Норма
4217,13.14,48.13,Норма
4218,13.14,48.87,Норма
4219,13.17,48.87,Норма
4220,13.17,47.85,Норма
4221,13.21,47.85,Норма
4222,13.21,48.26,Норма
4223,13.2,48.26,Норма
4224,13.2,47.85,Норма
4225,13.2,48.83,Норма
4226,13.22,48.83,Норма
4227,13.22,48.03,Норма
4228,13.21,48.03,Норма
4229,13.21,48,Норма
4230,13.23,48,Норма
4231,13.2,48,Норма
4232,13.2,48.19,Норма
4233,13.21,48.19,Норма
4234,13.21,47.81,Норма
4235,13.19,47.81,Норма
4236,13.19,48.04,Норма
4237,13.19,47.9,Норма
4238,13.21,47.9,Норма
4239,13.21,47.69,Норма
4240,13.21,48.17,Норма
4241,13.24,48.17,Норма
4242,13.24,47.73,Норма
4243,13.17,47.73,Норма
4244,13.17,47.71,Норма
4245,13.18,47.71,Норма
4246,13.18,48.43,Норма
4247,13.17,48.43,Норма
4248,13.17,47.81,Норма
4249,13.18,47.81,Норма
4250,13.18,48.13,Норма
4251,13.17,48.13,Норма
4252,13.17,47.8,Норма
4253,13.22,47.8,Норма
4254,13.22,47.86,Норма
4255,13.24,47.86,Норма
4256,13.24,48.41,Норма
4257,13.24,47.99,Норма
4258,13.22,47.99,Норма
4259,13.22,48.03,Норма
4260,13.28,48.03,Норма
4261,13.28,47.72,Норма
4262,13.26,47.72,Норма
4263,13.26,47.77,Норма
4264,13.24,47.77,Норма
4265,13.24,48.25,Норма
4266,13.22,48.25,Норма
4267,13.22,48.01,Норма
4268,13.23,48.01,Норма
4269,13.23,47.93,Норма
4270,13.19,47.93,Норма
4271,13.19,72.81,Попадание в лопасти
4272,14.74,72.81,Попадание в лопасти
4273,14.74,61.77,Попадание в лопасти
4274,15.49,61.77,Попадание в лопасти
4275,15.49,57.78,Попадание в лопасти
4276,15.42,57.78,Попадание в лопасти
4277,15.42,59.16,Попадание в лопасти
4278,15.51,59.16,Попадание в лопасти
4279,15.51,53.29,Попадание в лопасти
4280,15.42,53.29,Попадание в лопасти
4281,15.42,65.98,Попадание в лопасти
4282,15.34,65.98,Попадание в лопасти
4283,15.34,66.05,Попадание в лопасти
4284,15.33,66.05,Попадание в лопасти
4285,15.33,63.4,Попадание в лопасти
4286,15.34,63.4,Попадание в лопасти
4287,15.34,66.5,Попадание в лопасти
4288,15.14,66.5,Попадание в лопасти
4289,15.14,70.57,Попадание в лопасти
4290,15.38,70.57,Попадание в лопасти
4291,15.38,59.36,Попадание в лопасти
4292,15.08,59.36,Попадание в лопасти
4293,15.08,70.53,Попадание в лопасти
4294,14.87,70.53,Попадание в лопасти
4295,14.87,72.25,Попадание в лопасти
4296,15.37,72.25,Попадание в лопасти
4297,15.37,63.02,Попадание в лопасти
4298,15.35,63.02,Попадание в лопасти
4299,15.35,44.3,Попадание в лопасти
4300,13.06,44.3,Норма
4301,13.06,47.46,Норма
4302,13.08,47.46,Норма
4303,13.08,48.04,Норма
4304,13.08,81.82,Попадание в лопасти
4305,14.41,81.82,Попадание в лопасти
4306,14.41,77.48,Попадание в лопасти
4307,15.16,77.48,Попадание в лопасти
4308,15.16,72.23,Попадание в лопасти
4309,15.12,72.23,Попадание в лопасти
4310,15.12,70.28,Попадание в лопасти
4311,15.12,68.51,Попадание в лопасти
4312,14.99,68.51,Попадание в лопасти
4313,14.99,69.82,Попадание в лопасти
4314,15.01,69.82,Попадание в лопасти
4315,15.01,69.21,Попадание в лопасти
4316,15.04,69.21,Попадание в лопасти
4317,15.04,68.99,Попадание в лопасти
4318,15.22,68.99,Попадание в лопасти
4319,15.22,67.59,Попадание в лопасти
4320,14.99,67.59,Попадание в лопасти
4321,14.99,70.35,Попадание в лопасти
4322,14.95,70.35,Попадание в лопасти
4323,14.95,74.95,Попадание в лопасти
4324,14.6,74.95,Попадание в лопасти
4325,14.6,74.71,Попадание в лопасти
4326,14.94,74.71,Попадание в лопасти
4327,14.94,71.21,Попадание в лопасти
4328,13.97,71.21,Попадание в лопасти
4329,13.97,70.93,Попадание в лопасти
4330,13.01,70.93,Попадание в лопасти
4331,13.01,47.77,Норма
4332,13.05,47.77,Норма
4333,13.05,47.94,Норма
4334,12.65,47.94,Норма
4335,12.65,47.91,Норма
4336,13,47.91,Норма
4337,13,48.04,Норма
4338,12.97,48.04,Норма
4339,12.97,78.25,Попадание в лопасти
4340,14.57,78.25,Попадание в лопасти
4341,14.57,68.5,Попадание в лопасти
4342,15.1,68.5,Попадание в лопасти
4343,15.1,41.8,Попадание в лопасти
4344,14.46,41.8,Остановка
4345,14.46,46,Повышенная нагрузка
4346,13.04,46,Повышенная нагрузка
4347,13.04,48.43,Норма
4348,13.06,48.43,Норма
4349,13.06,48.24,Норма
4350,13.05,48.24,Норма
4351,13.05,47.89,Норма
4352,13.08,47.89,Норма
4353,13.08,47.96,Норма
4354,12.99,47.96,Норма
4355,12.99,56.67,Норма
4356,13.01,56.67,Норма
4357,13.01,47.61,Норма
4358,13.04,47.61,Норма
4359,13.04,47.87,Норма
4360,13.03,47.87,Норма
4361,13.03,51.95,Норма
4362,13.06,51.95,Норма
4363,13.06,47.81,Норма
4364,13.04,47.81,Норма
4365,13.04,47.93,Норма
4366,13.04,47.38,Норма
4367,13,47.38,Норма
4368,13,48.1,Норма
4369,12.99,48.1,Норма
4370,12.99,48.67,Норма
4371,12.96,48.67,Норма
4372,12.96,47.9,Норма
4373,12.97,47.9,Норма
4374,12.97,47.78,Норма
4375,12.96,47.78,Норма
4376,12.96,47.8,Норма
4377,13.12,47.8,Норма
4378,13.12,48.51,Норма
4379,13.11,48.51,Норма
4380,13.11,49.23,Норма
4381,13.1,49.23,Норма
4382,13.1,52.57,Норма
4383,13.11,52.57,Норма
4384,13.11,48.69,Норма
4385,13.11,47.77,Норма
4386,13.09,47.77,Норма
4387,13.09,48.29,Норма
4388,13.08,48.29,Норма
4389,13.08,49.12,Норма
4390,13.07,49.12,Норма
4391,13.07,48.06,Норма
4392,13.1,48.06,Норма
4393,13.1,48.48,Норма
4394,13.13,48.48,Норма
4395,13.13,49.29,Норма
4396,13.1,49.29,Норма
4397,13.1,48.87,Норма
4398,13.14,48.87,Норма
