dates,Гренландское,Восточно-Сибирское,Чукотское,Берингово,Лаптевых,Карское,Баренцево
2008-01-01,386512,1261652,1046052,1634248,764596,731080,195216
2008-01-02,401996,1261260,1039780,1626996,765576,655424,126616
2008-01-03,411208,1261456,1030568,1619548,764204,617400,121520
2008-01-04,396900,1261652,1028412,1611512,759304,569968,79184
2008-01-05,398272,1261652,1036644,1623468,761460,550368,120148
2008-01-06,403956,1261456,1038016,1635228,765576,583884,125244
2008-01-07,406896,1261652,1036056,1635424,765576,608972,150724
2008-01-08,407484,1261260,1035272,1636404,765576,631904,128968
2008-01-09,407092,1261652,1040368,1636992,765576,647388,129752
2008-01-10,415128,1261652,1045072,1637580,764988,646604,150136
2008-01-11,429632,1261652,1046640,1637188,761656,633276,196196
2008-01-12,431788,1261652,1051736,1637188,753228,603876,243824
2008-01-13,438844,1261652,1053108,1636992,748916,622692,270088
2008-01-14,442960,1261652,1053108,1637972,747740,674240,305760
2008-01-15,441980,1261064,1053108,1637580,763812,723436,271460
2008-01-16,433748,1261652,1053108,1638560,765576,735196,230496
2008-01-17,426496,1261652,1053108,1638560,762636,683060,213444
2008-01-18,427084,1261652,1053108,1637972,765576,639940,201488
2008-01-19,419832,1261652,1053108,1638560,765576,614068,205212
2008-01-20,428652,1261652,1049188,1638560,764988,627592,250684
2008-01-21,440804,1261652,1034096,1636012,765576,691096,290276
2008-01-22,430416,1261652,1051736,1636208,765576,708932,302232
2008-01-23,442960,1261652,1053108,1633464,764988,689920,340452
2008-01-24,454132,1261652,1053108,1636600,758324,700112,351232
2008-01-25,453152,1261652,1053108,1635620,764400,671496,315756
2008-01-26,449232,1261652,1053108,1637188,765380,661696,312424
2008-01-27,450604,1261652,1053108,1636796,763616,696388,325164
2008-01-28,441196,1261652,1048208,1637776,761068,733040,361228
2008-01-29,435512,1261652,1047032,1638364,761068,758324,346332
2008-01-30,428848,1261652,1053108,1638168,765576,725984,291060
2008-01-31,445900,1261652,1053108,1638560,765576,711480,267736
2008-02-01,445900,1261652,1053108,1638364,765576,711480,285572
2008-02-02,458444,1261652,1053108,1637972,765576,738528,315364
2008-02-03,470400,1261652,1053108,1638168,765576,721476,337120
2008-02-04,478240,1261652,1053108,1638364,765576,751072,348684
2008-02-05,453544,1261652,1053108,1638560,765576,777140,350056
2008-02-06,447860,1261652,1053108,1637776,765576,768124,324968
2008-02-07,423752,1261652,1053108,1638560,765576,754992,294392
2008-02-08,437864,1261652,1053108,1638560,765576,731668,286748
2008-02-09,423948,1261652,1053108,1636404,765576,729512,300664
2008-02-10,413952,1261652,1053108,1638560,765576,737548,277340
2008-02-11,432376,1261652,1052912,1638560,765576,752052,223244
2008-02-12,423556,1261652,1051932,1638560,765576,702660,223048
2008-02-13,429828,1261652,1053108,1628956,765576,667968,203644
2008-02-14,442176,1261652,1053108,1623076,765576,694232,238336
2008-02-15,440020,1261652,1053108,1625624,765576,748916,293020
2008-02-16,456288,1261652,1053108,1632288,765576,774200,267344
2008-02-17,464324,1261652,1053108,1636208,765576,745388,250880
2008-02-18,465500,1261652,1053108,1635228,765576,714812,250292
2008-02-19,455504,1261652,1053108,1634444,761264,715596,244804
2008-02-20,460404,1261652,1053108,1632680,763028,741076,310072
2008-02-21,461776,1261652,1050952,1612492,762832,774200,328888
2008-02-22,451976,1261652,1052716,1609160,764988,793996,315560
2008-02-23,457660,1261652,1053108,1631700,765576,806540,317716
2008-02-24,452956,1261652,1053108,1632092,765576,810656,317520
2008-02-25,444332,1261652,1053108,1634248,765576,817320,325556
2008-02-26,441588,1261652,1053108,1633660,765576,824572,333004
2008-02-27,442764,1261652,1053108,1633660,765576,830844,350056
2008-02-28,454916,1261652,1053108,1635424,765576,837508,368872
2008-02-29,455504,1261652,1053108,1633464,765576,840644,372008
2008-03-01,468440,1261652,1053108,1635032,765576,845740,379456
2008-03-02,475104,1261652,1053108,1636012,765576,846328,392000
2008-03-03,467460,1261652,1053108,1636796,765576,851228,398860
2008-03-04,467460,1261652,1053108,1637384,765576,853384,395724
2008-03-05,467068,1261652,1053108,1635816,765576,857108,389256
2008-03-06,480004,1261652,1053108,1636600,765576,853776,322224
2008-03-07,480004,1261652,1052520,1637580,765576,833196,317324
2008-03-08,457856,1261652,1050364,1637580,765576,838488,329280
2008-03-09,442960,1261652,1050560,1637776,765576,840644,368088
2008-03-10,414736,1261652,1051736,1636992,765576,835548,371028
2008-03-11,409248,1261652,1048600,1637188,765576,844368,359268
2008-03-12,422380,1261652,1050560,1637776,765576,846132,326536
2008-03-13,429828,1261652,1052520,1637188,765576,846524,330456
2008-03-14,417480,1261652,1053108,1637384,765576,851228,352604
2008-03-15,430220,1260280,1051344,1637776,765576,851620,329672
2008-03-16,441980,1260868,1048796,1637972,765576,848680,335356
2008-03-17,448448,1261652,1048796,1637580,765576,849072,377300
2008-03-18,453544,1261652,1049972,1636992,765576,845740,405916
2008-03-19,450212,1261652,1049188,1636796,765576,839272,429632
2008-03-20,434728,1261652,1046836,1637384,765576,838096,423360
2008-03-21,448448,1261456,1046836,1638168,765576,841624,431004
2008-03-22,448840,1260868,1047032,1638560,765576,827904,442372
2008-03-23,445704,1261652,1045268,1638560,765576,844172,450800
2008-03-24,422380,1261652,1038996,1637580,764988,845544,473928
2008-03-25,436296,1252440,1030176,1635816,761460,847504,455700
2008-03-26,441784,1246756,1029980,1636600,764988,849856,460012
2008-03-27,442960,1259300,1035076,1636796,760480,812028,383376
2008-03-28,447076,1260476,1049580,1637776,741468,774788,384748
2008-03-29,460208,1261652,1052128,1638560,755188,760480,385140
2008-03-30,466480,1258712,1053108,1638560,752052,741076,389256
2008-03-31,473536,1261456,1053108,1638560,763028,758716,416304
2008-04-01,472948,1261652,1053108,1638560,765576,790468,422772
2008-04-02,469616,1261652,1036840,1638560,765576,823984,434532
2008-04-03,470008,1261652,1051736,1632092,765576,829276,449624
2008-04-04,473732,1261652,1052912,1633072,765576,832412,451780
2008-04-05,483532,1261652,1042132,1623860,765576,830648,444528
2008-04-06,484708,1261652,1053108,1621508,765576,847700,453152
2008-04-07,437668,1261652,1053108,1628564,765576,854364,469812
2008-04-08,424144,1261652,1053108,1628564,765576,833588,461972
2008-04-09,418460,1261652,1053108,1633072,765576,853776,480592
2008-04-10,416108,1261652,1053108,1638364,765576,856912,510188
2008-04-11,435904,1261652,1053108,1638560,765576,850444,493332
2008-04-12,440216,1261652,1053108,1638560,765576,853580,461776
2008-04-13,459032,1261652,1053108,1638560,765576,856520,470596
2008-04-14,467656,1261652,1053108,1633464,765576,858088,493332
2008-04-15,448448,1261652,1053108,1638364,765576,858284,458444
2008-04-16,435904,1261652,1053108,1638560,765576,856128,351232
2008-04-17,428848,1261652,1053108,1638560,763812,844172,316736
2008-04-18,439824,1261652,1053108,1636992,763224,830256,316736
2008-04-19,431396,1261652,1048992,1638560,762832,804580,318892
2008-04-20,440412,1261652,1049776,1638560,758520,763420,339080
2008-04-21,443156,1261652,1048992,1638560,748916,757344,338296
2008-04-22,450016,1261652,1046052,1638560,742840,773024,354172
2008-04-23,440412,1261652,1040368,1633268,744996,769888,368872
2008-04-24,452172,1261652,1039584,1609748,753816,767536,356132
2008-04-25,459032,1259692,1049384,1592892,761460,737352,354368
2008-04-26,451388,1259300,1051344,1599752,756952,696584,356524
2008-04-27,424732,1261652,1050952,1596028,758324,672280,362992
2008-04-28,407092,1260868,1053108,1593480,748524,669536,366324
2008-04-29,419440,1261456,1053108,1599360,746760,692468,363972
2008-04-30,441392,1261456,1053108,1614648,746564,705992,372596
2008-05-01,454524,1261260,1053108,1610728,743428,728924,382592
2008-05-02,427672,1259300,1045268,1583092,746760,779296,382200
2008-05-03,423948,1258124,1025276,1557612,752640,806932,402780
2008-05-04,425712,1255772,1012536,1547616,747936,826336,417284
2008-05-05,397292,1253812,1004304,1546244,742056,819476,430220
2008-05-06,407288,1250872,998424,1539776,743232,828100,439040
2008-05-07,401996,1249892,996072,1536640,751464,811440,443744
2008-05-08,404740,1254400,988036,1529976,743820,816340,444528
2008-05-09,423556,1252636,984900,1519000,723632,816144,439040
2008-05-10,425712,1257144,985292,1509592,728140,813008,383964
2008-05-11,421400,1261064,986664,1509396,723632,773024,362796
2008-05-12,393372,1252048,986468,1505280,708148,763420,373968
2008-05-13,401800,1250284,982352,1484700,713048,756756,384552
2008-05-14,402388,1256948,972944,1447656,719124,775768,405916
2008-05-15,406112,1261652,971572,1411396,725396,764008,412972
2008-05-16,402780,1261652,970396,1390816,725984,746956,419440
2008-05-17,399056,1261260,972552,1377684,725788,691292,404348
2008-05-18,386708,1259300,972748,1363964,734020,651112,380240
2008-05-19,397096,1257144,971572,1354164,736764,629748,379652
2008-05-20,400820,1253420,969612,1328684,740880,625828,354956
2008-05-21,401212,1249500,964908,1319472,731276,625632,327516
2008-05-22,373184,1254400,951776,1320452,727552,623084,306936
2008-05-23,358876,1246952,955304,1317120,735588,633668,296156
2008-05-24,308112,1254008,951972,1308888,723044,636216,285376
2008-05-25,292236,1235780,947660,1328880,706580,605052,280868
2008-05-26,276948,1224020,949228,1305164,705992,565264,267736
2008-05-27,276752,1218532,946680,1312416,702660,559384,255388
2008-05-28,282436,1217748,944916,1318296,693840,539196,266560
2008-05-29,228144,1227548,946484,1323000,676004,557424,261464
2008-05-30,176008,1222844,945504,1316924,659932,534100,254604
2008-05-31,170128,1218728,942564,1339660,662872,523516,242844
2008-06-01,165032,1225000,943348,1348284,666400,521360,240100
2008-06-02,140140,1225196,937664,1354360,680316,470008,216580
2008-06-03,136416,1234016,937076,1325548,688156,485100,221676
2008-06-04,140140,1242052,923552,1201872,691488,493136,233632
2008-06-05,149156,1247932,926100,1163848,690704,497448,240492
2008-06-06,153664,1246756,925904,1138368,691488,458052,231280
2008-06-07,151704,1227940,922572,1103872,699524,455896,219324
2008-06-08,153664,1221276,914928,1055068,707364,445116,221480
2008-06-09,162876,1191288,901992,1019984,709324,434532,231476
2008-06-10,149940,1146796,886900,1002932,710500,429436,238924
2008-06-11,154056,1117200,872788,981568,707952,435904,227556
2008-06-12,133280,1098384,831628,983136,697368,440608,226380
2008-06-13,129360,1084860,787528,1048796,673064,433160,220108
2008-06-14,140140,1013124,748132,1020376,667380,420616,204820
2008-06-15,138964,1066632,650720,806540,665420,411208,192472
2008-06-16,140140,1158948,616420,558796,618380,400232,176596
2008-06-17,149156,1166984,592312,439628,551348,373772,163464
2008-06-18,148960,1120532,565068,397684,532728,363972,157584
2008-06-19,142492,1087408,573692,350644,545272,319284,146412
2008-06-20,142100,1071728,481180,236572,548408,303212,144452
2008-06-21,140140,1057224,440020,205212,503524,313600,141512
2008-06-22,135436,978824,488628,172676,498624,335748,147196
2008-06-23,129948,953932,511560,183456,504504,320852,135240
2008-06-24,123872,953148,476280,139552,477260,294000,136220
2008-06-25,129556,882392,485296,136024,400232,238336,153860
2008-06-26,131516,887880,462560,103880,389844,254212,157388
2008-06-27,127204,873180,496664,48608,404348,255976,154056
2008-06-28,149744,858676,473732,15484,443744,254800,171304
2008-06-29,126224,956088,422184,22540,453348,257544,171500
2008-06-30,132692,892584,286944,63112,524888,245588,179536
2008-07-01,139552,632100,189728,152096,611128,220108,167384
2008-07-02,112112,558404,165816,167580,615440,228144,162092
2008-07-03,98588,502348,113876,159936,629944,229124,163856
2008-07-04,70168,458836,55272,270284,614460,217364,165816
2008-07-05,77224,420028,5292,387688,586040,206976,165032
2008-07-06,53116,371812,14112,407484,574084,191688,161112
2008-07-07,74480,259700,196,410228,544880,175224,158564
2008-07-08,84280,256172,0,397684,557424,164052,157780
2008-07-09,28028,332416,0,351428,558796,157976,138376
2008-07-10,43904,364952,0,260680,517832,104272,147392
2008-07-11,81340,294000,1176,270284,439628,59192,142492
2008-07-12,98980,246960,5096,294000,416696,43708,130144
2008-07-13,104272,275184,31948,308700,342608,58604,110544
2008-07-14,90552,271264,45864,326732,266756,75068,93884
2008-07-15,83300,150724,51352,330848,250096,89572,93100
2008-07-16,77420,200900,144452,335356,367892,87416,88396
2008-07-17,89964,241864,167384,306152,317324,82516,89180
2008-07-18,77224,228732,174832,221088,358680,80948,90748
2008-07-19,94472,244412,176792,223832,374948,73108,80752
2008-07-20,86044,264796,113092,289296,403956,61740,79380
2008-07-21,64680,314776,153664,288316,417872,29008,74284
2008-07-22,65464,316932,198940,248920,422576,36064,65268
2008-07-23,83104,436884,221284,212464,424144,35672,61152
2008-07-24,79380,343980,257152,255780,344764,13328,75068
2008-07-25,65268,246176,227752,319088,302624,33124,81340
2008-07-26,45080,191688,193844,311052,340648,50960,78596
2008-07-27,68992,225400,138768,288904,281456,43512,77224
2008-07-28,28224,291648,99176,278908,273616,46648,75852
2008-07-29,49588,223832,79968,257152,303212,53116,72520
2008-07-30,63308,214228,72128,165620,325164,43120,81928
2008-07-31,60172,184044,45472,29596,311052,36064,61152
2008-08-01,50764,155624,30772,21560,295568,44688,76832
2008-08-02,66248,137396,51548,196,315364,42532,88396
2008-08-03,59192,130536,44688,4312,308308,32144,88592
2008-08-04,26852,97216,54292,6076,304780,36456,88592
2008-08-05,37436,81340,62132,1176,297724,37240,100548
2008-08-06,19992,75852,37632,3136,312620,33908,100744
2008-08-07,26068,62916,22932,10780,293804,28812,98588
2008-08-08,43120,75656,39984,58800,281652,46452,83496
2008-08-09,51156,23912,40572,3528,215992,22932,89376
2008-08-10,33712,8036,44492,0,178752,17640,80360
2008-08-11,71932,1372,13916,21952,179144,9408,56644
2008-08-12,84868,2352,52136,51940,143864,4508,58996
2008-08-13,75460,1568,50568,83692,50960,0,60760
2008-08-14,79772,1568,0,6076,64288,2744,58800
2008-08-15,58016,14112,196,56252,65856,1568,37632
2008-08-16,71540,29400,20972,194236,170128,980,29988
2008-08-17,85260,74676,93296,223440,176008,196,22932
2008-08-18,77812,78008,90748,244412,154056,0,29008
2008-08-19,67620,65072,87612,242256,155036,0,49980
2008-08-20,62720,37828,52136,243824,154448,392,48412
2008-08-21,79576,44884,57036,231280,128968,196,38416
2008-08-22,61348,31556,74676,271460,147588,2352,54292
2008-08-23,58800,19992,82124,273028,148764,1960,59780
2008-08-24,49784,16660,75656,258132,131320,2352,64288
2008-08-25,29400,5880,62524,260680,152880,0,60172
2008-08-26,10780,5880,48608,300076,124264,196,23128
2008-08-27,22932,5684,23912,310464,152684,1764,28028
2008-08-28,35476,7252,37044,295176,148960,4900,53116
2008-08-29,29988,2352,25480,307132,159740,3136,66052
2008-08-30,41748,3332,20972,336532,176988,588,60956
2008-08-31,44884,7252,41748,313600,173068,1960,62328
2008-09-01,45472,9016,48020,311248,124852,1176,64288
2008-09-02,58212,12740,73892,328692,130928,1176,60956
2008-09-03,58800,34888,93884,357308,150136,3528,57624
2008-09-04,65268,70168,105252,344764,205212,392,46648
2008-09-05,64092,67228,102508,380044,209328,0,47432
2008-09-06,63112,49980,91532,357308,183848,0,50568
2008-09-07,63308,51156,84476,337316,166404,0,55076
2008-09-08,53508,46648,80360,342608,172284,196,57232
2008-09-09,68404,45668,75852,363972,166208,0,52528
2008-09-10,68208,29204,55860,372400,174048,196,50372
2008-09-11,59192,29988,64680,373968,159152,0,40964
2008-09-12,39396,17444,68012,380044,84868,0,33908
2008-09-13,9212,17836,93492,416892,16660,0,43316
2008-09-14,19404,23520,94864,432376,51352,0,13132
2008-09-15,8428,21756,86044,392000,78008,0,5880
2008-09-16,11368,13916,78008,401800,98392,0,6468
2008-09-17,12348,13524,76832,415324,108780,0,9408
2008-09-18,11172,14504,86828,458444,160524,0,4508
2008-09-19,3136,14308,92120,543900,179340,0,0
2008-09-20,9016,16856,90748,569380,185416,1372,0
2008-09-21,10584,20972,94276,594076,190316,2744,0
2008-09-22,14308,25088,102508,653072,219520,588,6664
2008-09-23,24108,29204,111916,689920,173068,0,588
2008-09-24,31752,29008,100352,704032,172284,0,0
2008-09-25,55664,23912,92316,708736,201488,392,13720
2008-09-26,40376,56644,101136,732060,200704,392,25676
2008-09-27,47040,69776,104860,784392,163464,196,19796
2008-09-28,44296,36652,97412,794780,138572,196,14896
2008-09-29,55468,34300,94864,829080,131908,196,24892
2008-09-30,69972,55076,99176,855344,218540,1960,31752
2008-10-01,101528,123872,106624,862204,267344,4116,32144
2008-10-02,134260,140140,120540,806540,236964,5292,38612
2008-10-03,160524,133672,133868,787724,252840,10388,51156
2008-10-04,157388,156408,133280,810852,284200,12936,53704
2008-10-05,178752,213640,135828,833392,308700,28616,60760
2008-10-06,170324,253428,154448,870828,314188,34888,68796
2008-10-07,166404,292040,179536,837312,317716,35868,69972
2008-10-08,187376,312424,197764,772436,325752,49784,36652
2008-10-09,174636,329672,213248,854756,337316,36848,37436
2008-10-10,181104,354368,248528,921004,333592,11956,65856
2008-10-11,169736,375928,262836,915908,363580,22344,71148
2008-10-12,190316,379848,276948,901992,401212,29988,83692
